created_at,text,cleaned_text
Mon May 19 10:58:45 +0000 2025,Surya Cahaya Hati yang Gak Pernah Padam kak Surya... Namanya aja udah terang Apalagi hatinya pasti kayak lampu jalan pas lagi mati listrik nyelametin. Ketemu kak Surya tuh rasanya kayak nemu colokan pas baterai 1% Penuh daya penuh harapan. kaulah harapan ku kak surya https://t.co/WItrdMHK2t,surya cahaya hati padam kak surya nama terang hati kayak lampu jalan mati listrik nyelametin ketemu kak surya tuh kayak nemu colok baterai penuh daya penuh harap harap kak surya url
Mon May 19 09:57:37 +0000 2025,@adriansyahyasin Lah kota tua situ emang jorok kok pada jualan terus buangnya sembarangan coba jalan ke arah parkiran motor KAI kalau malem bau pesing. Kalau lampu jalannya mati mesti lapor jaki (itupun kalo lagi rajin) Bukannya ngedukung pik 2 juga cuma jangan nyalahin yg pengen bersih+rapi,user kota tua jorok jual buang sembarang coba jalan parkir motor kai malem bau pesing lampu jalan mati lapor jaki itu kalo rajin ngedukung pik nyalahin bersih rapi
Mon May 19 02:40:13 +0000 2025,@tanyakanrl Emg pusing pake kopling pertama kali dulu pernah belajar pake kopling malem malem pas lampu merah kan berhenti nah sulitnya pas masuk gigi 1 hrus seimbangin kompling kan ini ga mau jalan malah mati mesin mana dibelakng dah diklaksonin bagus pake matic wkwk,user pusing pakai kopling ajar pakai kopling malem malem lampu merah henti sulit masuk gigi hrus seimbangin kompling jalan mati mesin dibelakng dah diklaksonin bagus pakai matic wkwk
Sun May 18 16:13:49 +0000 2025,masa iya ak hrs jalan 7 menit buat pulang dgn keadaan hujan badai petir MATI LAMPU??? takutnyo ada setan light shop,hrs jalan menit pulang hujan badai petir mati lampu takutnyo setan light shop
Sun May 18 15:16:21 +0000 2025,wkwkw belajar manual emg butuh mental gua pernah tu di lampu merah posisi mobil paling depan. Pas udh ijo mobil gua mati berkali kali gabisa jalan sampe diklakson mobil belakang. Apalagi itu mobil gua mobil baru jd makin ngeri waktu itu.,wkwkw ajar manual butuh mental lampu merah posisi mobil udh ijo mobil mati gabisa jalan sampe klakson mobil mobil mobil ngeri
Sun May 18 06:24:33 +0000 2025,Lampu lalu lintas jembatan Merr mati dan ada satu orang volunteer buat ngatur jalan supaya ga deadlock :( cc: @e100ss @dishubSBY,lampu lintas jembatan merr mati orang volunteer ngatur jalan deadlock user user
Sun May 18 05:01:53 +0000 2025,@pirdieck @IEIP3 @tanyarlfes Bocah kan emg suka main lilin pas mati lampu. Aku mau main sndr di teras. Pas mau keluar aku dgr suara langkah kaya org gerak jalan tau ka? Krn dulu dpn rumah srg lewat parade(?) aku kira emg lg ada. Pas aku keluar trnyt ada 3 prajurit berjejer lg jalan bawa senjata tnp kepala,user user user bocah suka main lilin mati lampu main sndr teras dgr langkah kaya orang gerak jalan tau dpn rumah srg parade trnyt prajurit jejer jalan bawa senjata tnp kepala
Sun May 18 04:58:54 +0000 2025,@pirdieck @IEIP3 @tanyarlfes Di samping rumah ka. Samping rumah itu tuh jalan setapak buat ngelewatin pekarangan kosong dan ada rumah tua jg di blkg. Sbnrnya ga cuma tentara itu yg nampak buanyak bgt gangguan lain. Tp kl soal tentara itu munculnya tiap malem aja. Aku baru ketemu 2x pas lg mati lampu,user user user samping rumah samping rumah tuh jalan setapak ngelewatin pekarang kosong rumah tua blkg sbnrnya tentara nampak buanyak ganggu tentara muncul malem ketemu mati lampu
Sat May 17 19:41:29 +0000 2025,14/ Sabar Pak! Kita juga masih tunggu instruksi dari pusat! teriak petugas. Panji males ribut nyelonong keluar stasiun ngacir ke Jalan Harapan Selatan. Jalanan macet total. Lampu lalu lintas mati. #NyalaTerakhir #RuangAksara #CeritaPendek,sabar tunggu instruksi pusat teriak tugas panji malas ribut nyelonong stasiun ngacir jalan harap selatan jalan macet total lampu lintas mati
Sat May 17 15:31:03 +0000 2025,Jalanan Parung noh tiap weekend penuh sama arus kendaraan ke Puncak. Tapi gorong-gorong ga punya lampu jalan banyak yg mati jalanan banyak yg bolong truk kontainer mogok ngalangin jalan bikin macet sepanjang jalan kenangan dah kayak daily activity....,jalan parung noh weekend penuh arus kendara puncak gorong gorong lampu jalan mati jalan bolong truk kontainer mogok ngalangin jalan macet jalan kenang dah kayak daily activity
Sat May 17 11:04:49 +0000 2025,Anjirlah lampu jalan depan kos yang sebelahan sama rumah kosong itu pake mati segala. Gue kan jadi takit kalo ke kamar mandi mana lagi haid,waw lampu jalan kos belah rumah kosong pakai mati takit kalo kamar mandi haid
Sat May 17 10:15:47 +0000 2025,Ini wilayah Tlogomas malang khususnya jalan kalimaya listriknya kenapa ya? @pln_123 tadi tegangan turun mulai dari jam 15:45 an terus berujung jam 17:00 mati lampu kan ️. Tadi waktu tegangan turun juga udah ada warga yg ngehubungi pihak PLN tapi sampe sekarang ga dateng2.,wilayah tlogomas malang jalan kalimaya listrik user tegang turun jam ujung jam mati lampu tegang turun warga ngehubungi pln sampe dateng
Sat May 17 09:23:50 +0000 2025,[Breaking News ] 16:15 Jalan Kaliurang pertigaan Mbesi lampu bangjo ne Mati min mung kuning terus lalu lintas sedikit semrawut (Atallahwahyu) https://t.co/5gPoyI9k1a,breaking news jalan kaliurang tiga mbesi lampu bangjo mati min mung kuning lintas semrawut atallahwahyu url
Fri May 16 18:32:21 +0000 2025,pernah jadi third choice bahkan lampu jalan nya mati sekarang,third choice lampu jalan mati
Fri May 16 15:50:35 +0000 2025,Baru catokan mau jadi jisoo jalan setengah rambut mati lampu. Bukan jisoo jijik ini mah ,catokan jisoo jalan rambut mati lampu jisoo jijik
Fri May 16 15:42:56 +0000 2025,lampu jalan di kabupaten kalo pada mati dan remang-remang tuh emang sengaja dibiarin atau gimana sih? mana banyak pengendara bebal yang lampu motornya udah mati lagi (plus gak pake helm. mantap.),lampu jalan kabupaten kalo mati remang remang tuh sengaja dibiarin gimana kendara bebal lampu motor mati plus pakai helm mantap
Fri May 16 15:27:36 +0000 2025,Laporan netizen: lampu PJU sepanjang jalan Nusakambangan hari Jumat tgl 16 Mei 2025 kembali mati mohon bisa segera diperbaiki seminggu bisa 2 sampai 3 kali mati... Cc @sahabatpju https://t.co/s38QVRoIhK,lapor netizen lampu pju jalan nusakambangan tgl mei mati mohon baik minggu mati user url
Fri May 16 13:56:39 +0000 2025,Tadi dari cipinang sampe ramayana lampu jalanan full mati jalan cuma diterangin ama sesama lampu kendaraan. Ibu gw ampe nyeletuk ni bener ye indonesia gelap https://t.co/f4FQspidzV,cipinang sampe ramayana lampu jalan full mati jalan angin ama lampu kendara nyeletuk indonesia gelap url
Fri May 16 13:27:43 +0000 2025,udh mana klo malwm gelap bgt lagi ajg padahal kemaren kemaren lampu taman terang bgt sekarang mati setengah cok owalah minimal lampu jalan nyalain kunyuk,udh malwm gelap ajg kemaren kemaren lampu taman terang mati owalah minimal lampu jalan nyalain kunyuk
Fri May 16 11:16:46 +0000 2025,kenapa lampu jalan pada mati semua. blm bayar listrik y @ endonesya,lampu jalan mati blm bayar listrik endonesya
Fri May 16 08:03:47 +0000 2025,@tanyakanrl Dulu waktu berangkat sekolah listriknya lagi mati jadi lampu merahnya juga mati. Orang lewat lampu merah langsung jalan aja aku malah berhenti ga sadar kalo lampu merahnya mati. Sampe ada bapak lewat sambil ngomong ke aku Lampunya mati kok berhenti ,user berangkat sekolah listrik mati lampu merah mati orang lampu merah langsung jalan henti sadar kalo lampu merah mati sampe bapak ngomong lampu mati henti
Fri May 16 06:10:25 +0000 2025,@footycinephile @ardisatriawan Ngakak lu yg lebih ngaco 10 tahun menjabat jalan sumatra rata Berlubang bahkan jalan nasional dan provinsi berlubang listrik mati hidup mulu kadang seminggu 3 kali hidup lampu dan hidup cuma pagi dari jam 10 smpai jam 5/6 sore. Itu terjadi smapai ganti presiden.,user user ngakak ngaco jabat jalan sumatra lubang jalan nasional provinsi lubang listrik mati hidup mulu minggu hidup lampu hidup pagi jam smpai jam sore smapai ganti presiden
Fri May 16 06:06:40 +0000 2025,@footycinephile Ngakak lu yg lebih ngaco 10 tahun menjabat jalan sumatra rata Berlubang bahkan jalan nasional dan provinsi berlubang listrik mati hidup mulu kadang seminggu 3 kali hidup lampu dan hidup cuma pagi dari jam 10 smpai jam 5/6 sore. Itu terjadi smapai ganti presiden.,user ngakak ngaco jabat jalan sumatra lubang jalan nasional provinsi lubang listrik mati hidup mulu minggu hidup lampu hidup pagi jam smpai jam sore smapai ganti presiden
Fri May 16 06:06:07 +0000 2025,@viciousvixen07 @Simbill7217 @footycinephile Ngakak lu yg lebih ngaco 10 tahun menjabat jalan sumatra rata Berlubang bahkan jalan nasional dan provinsi berlubang listrik mati hidup mulu kadang seminggu 3 kali hidup lampu dan hidup cuma pagi dari jam 10 smpai jam 5/6 sore. Itu terjadi smapai ganti presiden.,user user user ngakak ngaco jabat jalan sumatra lubang jalan nasional provinsi lubang listrik mati hidup mulu minggu hidup lampu hidup pagi jam smpai jam sore smapai ganti presiden
Fri May 16 00:24:53 +0000 2025,Penerangan Jalan Mati #klitih #wonokasian #wonoayu #sidoarjo #masjid #ketimang #lampu #pju #penerangan #peneranganjalan #drdecsa #drtirta #kesehatan #hidupsehat #industrimakanan #minumankemasan #nuonline #nuonline_id #viral #viralreels #viralvideos #viralreel #viralindonesia https://t.co/ZjpRJc2rMb,terang jalan mati url
Thu May 15 23:53:57 +0000 2025,@pln_123 halo pagi kak daerah waru khususnya jalan S Parman Waru Sidoarjo mati lampu ada kendala apa ya?,user halo pagi kak daerah waru jalan parman waru sidoarjo mati lampu kendala
Thu May 15 21:03:56 +0000 2025,@sbyfess guduk aku sing ngalami tapi penumpangku yoo setahunan wesan jemput di hotel jam 10an malem hotelnya bagus cuma kayak hotel2 lama berdiri biasanya yang depannya agak surem gitu awale b aja lewat tembusan masjid agung kan gelap ya pas itu yo kebetulan lampu jalan mati lampu,user guduk sing ngalami tumpang yoo tahun wesan jemput hotel jam malem hotel bagus kayak hotel diri surem awale tembus masjid agung gelap lampu jalan mati lampu
Thu May 15 20:33:57 +0000 2025,@Auto___Revo Semoga mati biar tidak nyusahin nyebrang ngasal.. Gk bisa apa nunggu sepi pasang lampu sein kelakson dn jalan pelan2 tau diri mau nyebrang.. Ibu2 kont....,user moga mati biar nyusahin nyebrang ngasal nunggu sepi pasang lampu sein kelakson jalan pelan tau nyebrang kont
Thu May 15 13:36:43 +0000 2025,Baru kali ini turun pagi nda mandi grgr di rumah mati lampu jadi aer nda jalan same sekali ,turun pagi nda mandi grgr rumah mati lampu aer nda jalan same
Thu May 15 11:17:15 +0000 2025,@bblvyss @txtdrbekasi Masih ramai kak cuman ya lampu jalan ada yg mati sebagian,user user ramai kak cuman lampu jalan mati
Wed May 14 22:56:32 +0000 2025,Dimulai dari mall yang dah mau mati tapi gak mati2 (lgi renov keknya) ini alias horror bgt jalan dari parkiran ke gedung utamanya pas pulang makin serem lagi krn udah jam 10 lampu udah mati semua https://t.co/XimiGA9U2q,mall dah mati mati lgi renov kek alias horror jalan parkir gedung utama pulang rem jam lampu mati url
Wed May 14 12:40:15 +0000 2025,hujan naik damri macet turun di bdg kehujanan hp mati duduk dulu di idm lamaa nunggu reda sambil nyebat bengong hujan tinggal kecil pulang jalan kaki bebersih milahin baju kotor mau mandi sambil nyuci buka baju mati lampu sekosan yaallah lengkap banget mau nangis ,hujan damri macet turun bdg hujan mati duduk idm lamaa nunggu reda nyebat bengong hujan tinggal pulang jalan kaki bersih milahin baju kotor mandi nyuci buka baju mati lampu sekosan yaallah lengkap nang
Wed May 14 11:38:12 +0000 2025,Udah di rumah sendirian mati listrik pula (walaw ini adalah hal biasa sampe bosen). Baterai hp tinggal 21% lampu cas-casan udah redup. Kanan kiri rumahku pekarangan semua belakang malah pekarangan langsung sawah depan jalan. Bapak pln bisa yuk dipercepat perbaikannya https://t.co/RHTLDqx6zW,rumah mati listrik walaw hal sampe bosen baterai tinggal lampu cas cas redup kanan kiri rumah pekarang pekarang langsung sawah jalan bapak pln yuk cepat baik url
Tue May 13 15:45:48 +0000 2025,@lovednoo Makannya bener bener yg jeglek mati lampu gelap bgt di kampung trs 2 detik kemudian DUARRRR. Kaget bgt gk taunya suara ledakan alat listrik di deket jalan sampe kebakar,user makan jeglek mati lampu gelap kampung detik duar kaget tau ledak alat listrik deket jalan sampe bakar
Tue May 13 14:56:07 +0000 2025,Tiada kecuaian lori langgar anak gajah kawasan berkabus dan tiada lampu jalan antara faktor - Polis IPOH - Tiada sebarang kecuaian berlaku dalam kemalangan sebuah lori kontena melanggar mati seekor anak gajah jantan di Kilometer 80 Jalan Raya Timur-Barat (JRTB) Gerik-Jeli https://t.co/T0EZOtyFWv,tiada cuai lori langgar anak gajah kawasan kabus tiada lampu jalan faktor polis ipoh tiada sebarang cuai malang lori kontena langgar mati ekor anak gajah jantan kilometer jalan raya timur barat jrtb gerik jeli url
Tue May 13 11:53:56 +0000 2025,Tiada kecuaian dalam kemalangan anak gajah - Polis Polis Gerik sahkan tiada kecuaian dalam kemalangan lori kontena langgar mati anak gajah di JRTB keadaan berkabus dan tiada lampu jalan faktor utama #SinarHarian #gajah https://t.co/U6X2qeqI1V,tiada cuai malang anak gajah polis polis gerik sahkan tiada cuai malang lori kontena langgar mati anak gajah jrtb kabus tiada lampu jalan faktor utama url
Tue May 13 09:07:37 +0000 2025,mati lampu di rumah aku bjir wifi ga jalan internet lemot MAU NANGIS gue nonton mv 360p jir berasa balik ke 10 tahun yg lalu,mati lampu rumah bjir wifi jalan internet lot nang nonton anjing asa
Tue May 13 05:21:48 +0000 2025,Kalo pas musim hujan pagi sampe sore hujan terus pas malem sering mati lampu karena batrenya gak keisi full Ngerasain pake lampu jalan pake solar panel.,kalo musim hujan pagi sampe sore hujan malem mati lampu batrenya isi full ngerasain pakai lampu jalan pakai solar panel
Tue May 13 04:22:27 +0000 2025,Yang perlu diperbaiki dan di percantik teh jalan raya trotoar sama lampu Pju nahhh itu teh pembangunan hmmmmm segitu jalan banyak yg bolong trotoar gak mumpuni pju pada mati hadeuuh ,baik cantik teh jalan raya trotoar lampu pju teh bangun jalan bolong trotoar mumpuni pju mati hadeuuh
Mon May 12 17:15:52 +0000 2025,@Tenaga_Nasional area taman langat utama 3 kenapa takda electric? Lampu jalan pun mati,user area taman langat utama takda electric lampu jalan mati
Mon May 12 15:42:00 +0000 2025,@SeaPurplez @issyyyllll @tanyakanrl Kondisi aja gelap lampu mobil cuman buat nyampe jalan bisa aja gajah tiba tiba masuk jaln jadi sopirnya kaget truk itu bukn motor atau mobil yg bisa rem tiba tiba apalagi truk kaya gitu kalo banting stir angkutan bakal berserak di jalan gajah juga mati karna tetep kena,user user user kondisi gelap lampu mobil cuman nyampe jalan gajah masuk jaln sopir kaget truk bukn motor mobil rem truk kaya kalo banting stir angkut serak jalan gajah mati karna tetep kena
Mon May 12 14:45:08 +0000 2025,adegan di motor tadi dah kaya shooting film bjir hujan+tangisan+petir+lampu jalan sekitar tiba² mati abis itu nyala sendiri lucu bgttt,adegan motor dah kaya shooting film bjir hujan tangis petir lampu jalan mati abis nyala lucu
Mon May 12 14:22:32 +0000 2025,gegara diajak pulang lewat jalan gelap gulita sawit² gua jadi takut turu lampu mati anjirlah ,gegara ajak pulang jalan gelap gulita sawit takut turu lampu mati waw
Mon May 12 13:05:43 +0000 2025,tiba tiba kepikiran semut kalo lagi mati lampu bisa liat jalan gak sih? kan gelap,pikir semut kalo mati lampu lihat jalan gelap
Mon May 12 12:52:42 +0000 2025,WOI KEMARIN HUJAN ANGIN NYA ANGIN NYA KEKENCENGAN WOI... masa lampu jalan gue mati dari kemarin malem.... hah... se jalan lagi... woi...,woi kemarin hujan angin angin kenceng woi lampu jalan mati kemarin malem hah jalan woi
Mon May 12 08:23:36 +0000 2025,gw...baru ngerjain quest Paralogism...ditengah jalan..mati lampu...pas...mode..quest khusus...anjir..,ngerjain quest paralogism tengah jalan mati lampu mode quest khusus waw
Mon May 12 05:30:16 +0000 2025,@bckupacc99 Bukan pakar gajah tapi dapat dari pepakar gajah 1. Why tak bubuh lampu Jalan? = Ganggu ecosystem hidupan liar 2. Why tak bagi mak gajah tengok anak dia time angkat? = Takut mak gajah mengamuk sebab dia ingat anak dia hidup tapi dah mati,user pakar gajah pakar gajah why tak bubuh lampu jalan ganggu ecosystem hidup liar why tak mak gajah tengok anak time angkat takut mak gajah amuk anak hidup dah mati
Mon May 12 03:37:38 +0000 2025,@mynewshub Jalan mmg gelap giler Laju satu hal Kalo ada kereta yg lampu kaput pun mungkin kena sodok ngn lori.. Mungkin ada hikmah Baby elephant nieh terkorban diri dia utk manusia lain tk mati di langgar oleh lori ini ada asbab ,user jalan gelap giler laju hal kalo kereta lampu kaput kena sodok ngn lori hikmah baby elephant nieh korban utk manusia mati langgar lori asbab
Mon May 12 00:25:26 +0000 2025,Malas nak husnudzon. Aku mmg salahkan driver 100%. Kau besar tinggi lampu kau je dh cukup utk terangkan jalan. Tapi sbb kau drive serupa kene rasuk syaitan ni la akibatnya. Kalau mati sekali xde la upset sgt.,malas nak husnudzon salah driver besar lampu utk terang jalan sbb drive kene rasuk syaitan akibat mati xde upset
Sun May 11 17:35:01 +0000 2025,@PERHILITAN tolonglah sorang je bawa proposal ke @IPJKR_Official atau @LLMrasmi atau mana-mana agensi kerajaan negara &amp; negeri untuk letak lampu kat jalan tu. Tolonglah letak signboard ke apa. Luluh lah hati tengok gajah mati. Takkan gajah semua dah mati baru nak ambil tindakan?,user tolong sorang bawa proposal user user agens raja negara negeri letak lampu kat jalan tolong letak signboard luluh hati tengok gajah mati tak gajah dah mati nak ambil tindak
Sun May 11 15:51:00 +0000 2025,Perempatan ring road jl. Paris macet total lur. Lampu lalu lintas mati antrian bis dan kendaraan lain rebutan jalan @merapi_uncover https://t.co/H3BdHewVz4,empat ring road jalan paris macet total lampu lintas mati antri bis kendara rebut jalan user url
Sun May 11 15:36:47 +0000 2025,22:34 Lampu merah ringroad druwo jalan parangtritis mati bikin ngancing di tengah2 https://t.co/sVyZtJFUB6,lampu merah ringroad druwo jalan parangtritis mati ngancing url
Sun May 11 14:28:48 +0000 2025,@VainGloryjateng @gatse8 mendingan jeglogan drpd jalan bersatu dan kebangun dalem kota aja banyak lampu yg mati jadi rawan kriminalitas,user user mending jeglogan jalan satu bangun dalem kota lampu mati rawan kriminalitas
Sun May 11 13:17:57 +0000 2025,bayangin hbs nonton pengepungan bukit duri udh tegang di jalan pulang hujan deres petir trs banjirr tb2 masuk gresik pueteng jalannya lampu mati apa ga semakin tegang,bayangin hbs nonton kepung bukit duri udh tegang jalan pulang hujan deres petir banjirr masuk gresik pueteng jalan lampu mati tegang
Thu May 08 16:34:43 +0000 2025,@pln_123 min jaksell jalan TB simatupang di Intan berlian sampai belakang kok mati lampu yaaaaaa??? Ada apaaaa,user min jaksell jalan simatupang intan berlian mati lampu
